title,text,rating
"""let down by its representatives""","['trip', 'verified', 'airline', 'flying', 'direct', 'dfw', 'syd', 'paid', 'premium', 'fare', 'wel', 'exces', 'busines', 'clas', 'lounge', 'arangements', 'dfw', 'prior', 'flight', 'god', 'embarkation', 'initial', 'welcome', 'glas', 'champagne', 'worked', 'eficiently', 'last', 'proces', 'did', 'fair', 'say', 'busines', 'clas', 'configuration', 'aircraft', 'best', 'experienced', 'excelent', 'storage', 'easy', 'controls', 'god', 'touch', 'scren', 'entertainment', 'options', 'shortly', 'takeof', 'asked', 'diner', 'breakfast', 'orders', 'duly', 'provided', 'sure', 'asked', 'select', 'thre', 'diner', 'choices', 'menu', 'one', 'choices', 'available', 'one', 'would', 'least', 'desire', 'asked', 'whether', 'wanted', 'refreshment', 'sort', 'time', 'and', 'observation', 'neighbours', 'almost', 'two', 'hours', 'elapsed', 'member', 'flight', 'crew', 'came', 'near', 'me', 'deliver', 'diner', 'asked', 'se', 'winelist', 'wines', 'included', 'diner', 'menu', 'practice', 'major', 'airlines', 'recently', 'flown', 'response', 'wine', 'list', 'serve', 'loaded', 'board', 'advised', 'could', 'red', 'white', 'atempt', 'explain', 'characteristics', 'diferent', 'available', 'wines', 'clearly', 'clue', 'chose', 'shiraz', 'botle', 'produced', 'producer', 'never', 'heard', 'of', 'hardly', 'god', 'advertisement', 'australian', 'wines', 'national', 'carier', 'available', 'meal', 'filet', 'coked', 'order', 'medium', 'rare', 'wel', 'done', 'beter', 'description', 'meal', 'crew', 'atention', 'top', 'wine', 'water', 'next', 'flight', 'crew', 'contact', 'tray', 'removed', 'question', 'ofering', 'aperitif', 'cofe', 'takeof', 'diner', 'clearance', 'flight', 'crew', 'apeared', 'interested', 'chating', 'near', 'galey', 'serving', 'customers', 'diner', 'atempt', 'flight', 'crew', 'section', 'busines', 'clas', 'asist', 'pasengers', 'geting', 'beding', 'set', 'overnight', 'flight', 'definitely', 'self', 'help', 'situation', 'hour', 'landing', 'realised', 'provided', 'landing', 'card', 'aproached', 'one', 'flight', 'crew', 'stated', 'somewhat', 'arogantly', 'though', 'ws', 'fault', 'you', 'given', 'one', 'al', 'flight', 'another', 'afirmation', 'airline', 'customer', 'experiences', 'largely', 'hands', 'flight', 'crew', 'again', 'qantas', 'let', 'representatives', 'and', 'degre', 'quality', 'fod', 'wine', 'presented', 'rating', 'based', 'facts', 'laid', 'review', 'fact', 'that', 'pay', 'per', 'hour', 'experience', 'worth', 'it']",0
"""flight took off on time""","['trip', 'verified', 'brisbane', 'townsvile', 'given', 'boarding', 'pases', 'flight', 'venice', 'first', 'flight', 'journey', 'checked', 'lugage', 'qantas', 'brisbane', 'conections', 'given', 'new', 'boarding', 'pases', 'polite', 'check', 'staf', 'member', 'miday', 'flight', 'tok', 'time', 'snack', 'sandwich', 'drinks', 'boking', 'gluten', 'fre', 'say', 'cabin', 'crew', 'went', 'back', 'brought', 'packet', 'crisps', 'aple', 'smal', 'coconut', 'chocolate', 'bar', 'short', 'flight', 'qantas', 'emirates', 'gluten', 'fre', 'meals', 'snacks', 'difer', 'use', 'ofered', 'gluten', 'fre', 'toasted', 'sandwich', 'arived', 'time', 'aisle', 'seat', 'near', 'back', 'empty', 'seat', 'next', 'me', 'fel', 'compared', 'emirates', 'meals', 'comparison', 'lugage', 'arived', 'way', 'venice']",0
"""tasty food and snacks""","['trip', 'verified', 'qantas', 'changed', 'since', 'last', 'flight', 'last', 'year', 'great', 'service', 'sensational', 'cabin', 'crew', 'tasty', 'fod', 'snacks', 'great', 'selection', 'entertainment', 'seat', 'lacking', 'cushioning', 'litle', 'bit', 'hard', 'stif']",0
"""Disgusting horrible airline""","['trip', 'verified', 'entertainment', 'system', 'hour', 'flight', 'home', 'isued', 'dismal', 'flight', 'pas', 'pasenger', 'inconvenience', 'there', 'us', 'adults', 'kids', 'use', 'flight', 'pas', 'per', 'future', 'boking', 'meaning', 'ned', 'flights', 'use', 'credit', 'disgusting', 'horible', 'airline', 'horible', 'management', 'shame', 'them']",0
"""Will never use them again""","['verified', 'would', 'recomend', 'airline', 'worst', 'enemy', 'past', 'i', 've', 'dealt', 'multiple', 'cancelations', 'qantas', 'final', 'straw', 'qantas', 'canceling', 'international', 'flight', 'les', 'hours', 'meant', 'fly', 'fix', 'flight', 'leaving', 'earlier', 'time', 'stop', 'rush', 'airport', 'paid', 'extra', 'direct', 'flight', 'never', 'use', 'again', 'useles', 'customer', 'service', 'ofered', 'help', 'compensation']",0
"""experience was let down by the food""","['trip', 'verified', 'first', 'time', 'qantas', 'cherful', 'friendly', 'cabin', 'crew', 'seat', 'comfortable', 'entertainment', 'wifi', 'worked', 'wel', 'whole', 'experience', 'let', 'fod', 'think', 'inadequate', 'term', 'quantity', 'quality', 'boarding', 'proces', 'eficient']",1
"""deserves a budget and low rating""","['trip', 'verified', 'management', 'airline', 'reputation', 'horendous', 'qantas', 'reputation', 'constant', 'delays', 'cancelations', 'point', 'surprise', 'anymore', 'airline', 'cleanlines', 'standards', 'aircrew', 'friendly', 'airlines', 'curent', 'flight', 'plagued', 'delays', 'firstly', 'boarding', 'even', 'though', 'aircrew', 'boarded', 'aircraft', 'first', 'boarding', 'cal', 'subsequently', 'managed', 'board', 'past', 'flight', 'time', 'told', 'wait', 'another', 'minutes', 'due', 'paperworks', 'isue', 'ful', 'paying', 'flight', 'budget', 'flight', 'told', 'sorted', 'paperworks', 'unfortunately', 'flight', 'could', 'inflight', 'entertainment', 'flight', 'double', 'budget', 'airline', 'price', 'ended', 'inflight', 'entertainment', 'deserves', 'budget', 'low', 'rating']",0
"""a really disappointing airline""","['trip', 'verified', 'flying', 'australia', 'first', 'time', 'choice', 'china', 'eastern', 'qantas', 'experience', 'bad', 'felt', 'budget', 'grimey', 'emailed', 'early', 'day', 'flight', 'say', 'entertainment', 'system', 'broken', 'prepare', 'crazy', 'long', 'haul', 'flight', 'plane', 'came', 'sydney', 'could', 'adresed', 'isue', 'flying', 'china', 'nothing', 'worked', 'movies', 'map', 'safety', 'video', 'also', 'board', 'said', 'people', 'download', 'netflix', 'knowing', 'ful', 'wel', 'chinese', 'people', 'aces', 'netflix', 'basicaly', 'ignored', 'problems', 'chinese', 'people', 'might', 'face', 'seats', 'one', 'smalest', 'i', 've', 'ever', 'sat', 'on', 'tight', 'whole', 'cabin', 'felt', 'clutered', 'porly', 'laid', 'out', 'adition', 'material', 'pilow', 'meant', 'everything', 'sticking', 'loked', 'realy', 'gros', 'dirty', 'toilets', 'also', 'super', 'gros', 'whole', 'experience', 'felt', 'unhygienic', 'meal', 'apealing', 'barely', 'put', 'words', 'usualy', 'take', 'photo', 'plane', 'fod', 'generaly', 'like', 'it', 'one', 'container', 'meat', 'veg', 'whatever', 'ordered', 'piece', 'bread', 'nice', 'tray', 'cups', 'presentation', 'al', 'breakfast', 'same', 'realy', 'expectations', 'long', 'haul', 'flight', 'plane', 'left', 'shanghai', 'hours', 'late', 'nothing', 'ofered', 'hours', 'cabin', 'crew', 'nice', 'quite', 'inatentive', 'waiting', 'go', 'restrom', 'chinese', 'lady', 'asked', 'hot', 'water', 'lot', 'cabin', 'crew', 'one', 'person', 'helped', 'even', 'though', 'obvious', 'neded', 'asked', 'five', 'minutes', 'someone', 'helped', 'her', 'sem', 'prioritize', 'white', 'people', 'fal', 'category', 'you', 're', 'lucky', 'complained', 'experience', 'terible', 'flight', 'wasn', 't', 'cheap', 'ofered', 'travel', 'credit', 'used', 'future', 'flight', 'i', 'm', 'australia', 'plans', 'return', 'near', 'future', 'isn', 't', 'realy', 'helpful', 'conclude', 'qantas', 'realy', 'disapointing', 'airline', 'terible', 'service', 'dirty', 'compact', 'cabins', 'por', 'fod', 'quality', 'would', 'never', 'fly', 'again', 'fortunately', 'landing', 'god', 'experience', 'australia', 'it', 's', 'shame', 'airline', 'first', 'thing', 'lot', 'people', 'encounter', 'coming', 'australia', 'posible', 'fly', 'available', 'airline']",0
“Fantastic service”,"['trip', 'verified', 'fantastic', 'service', 'domestic', 'service', 'continuing', 'aklsyd', 'sector', 'also', 'excelent', 'first', 'time', 'flying', 'qf', 'domestic', 'sector', 'due', 'us', 'flying', 'pug', 'auckland', 'imigrated', 'perth', 'crew', 'second', 'none', 'relaxed', 'genuine', 'fun', 'super', 'helpful', 'interior', 'a', 'crisp', 'seats', 'comfortable', 'surprised', 'substantial', 'meal', 'served', 'went', 'plant', 'based', 'ravioli', 'realy', 'realy', 'delicious', 'great', 'service', 'received', 'pug', 'im', 'proud', 'cal', 'qantas', 'new', 'national', 'airline']",1
"""disappointing to say the least""","['trip', 'verified', 'member', 'one', 'world', 'aliance', 'elites', 'expected', 'certain', 'level', 'service', 'profesionalism', 'qantas', 'sadly', 'fel', 'short', 'expectations', 'overal', 'efort', 'put', 'forth', 'airline', 'apeared', 'lackluster', 'enough', 'avoid', 'clasified', 'subpar', 'lack', 'enthusiasm', 'genuine', 'care', 'evident', 'moment', 'steped', 'airport', 'syd', 'airport', 'crew', 'inflight', 'staf', 'semed', 'airline', 'puting', 'least', 'minimal', 'efort', 'giving', 'impresion', 'simply', 'care', 'providing', 'quality', 'service', 'one', 'major', 'disapointment', 'absence', 'smiles', 'anyone', 'within', 'qantas', 'staf', 'instead', 'focusing', 'duties', 'flight', 'atendant', 'often', 'found', 'chitchating', 'gosiping', 'among', 'serving', 'fod', 'drinks', 'reflected', 'lack', 'comitment', 'responsibilities', 'also', 'created', 'negative', 'atmosphere', 'pasengers', 'struck', 'particularly', 'concerning', 'flight', 'atendant', 'making', 'lowclas', 'coments', 'mocking', 'sleping', 'pasenger', 'conclusion', 'experience', 'qantas', 'disapointing', 'say', 'least', 'lack', 'genuine', 'efort', 'profesionalism', 'respect', 'pasengers', 'left', 'questioning', 'comitment', 'airline', 'deliver', 'quality', 'travel', 'experience', 'expected', 'qantas', 'disheartening', 'se', 'fal', 'short', 'delivering', 'service', 'matches', 'standards', 'aliance']",0
“What poor service”,"['trip', 'verified', 'worst', 'flight', 'experience', 'firstly', 'qantas', 'por', 'website', 'web', 'checkin', 'proces', 'tried', 'selecting', 'seats', 'unable', 'so', 'wife', 'sit', 'separately', 'flight', 'secondly', 'flight', 'got', 'delayed', 'hours', 'first', 'delay', 'hour', 'conveyed', 'email', 'second', 'delay', 'another', 'hour', 'sent', 'email', 'later', 'plane', 'arived', 'late', 'another', 'hour', 'airport', 'due', 'eror', 'delayed', 'flight', 'another', 'half', 'hours', 'por', 'service', 'qantas', 'shameful']",0
“Onboard catering was very nice”,"['trip', 'verified', 'important', 'family', 'event', 'brisbane', 'atend', 'qantas', 'best', 'price', 'day', 'time', 'neded', 'fly', 'quite', 'sometime', 'since', 'flown', 'qf', 'kiosk', 'check', 'easy', 'security', 'formalities', 'completed', 'time', 'flight', 'departed', 'slightly', 'late', 'due', 'technical', 'isue', 'flight', 'time', 'fairly', 'quick', 'landed', 'brisbane', 'early', 'onboard', 'catering', 'nice', 'lovely', 'crew', 'loked', 'us', 'air', 'bags', 'late', 'ariving', 'due', 'thunderstorm', 'lightning', 'meant', 'ground', 'crew', 'leave', 'tarmac', 'stil', 'made', 'family', 'event', 'plenty', 'time', 'spare', 'qantas', 'prices', 'sometimes', 'extremely', 'high', 'gues', 'lucky', 'find', 'bargain', 'relatively', 'short', 'notice', 'hope', 'new', 'ceo', 'qantas', 'get', 'back', 'reliable', 'wonderful', 'airline', 'was']",1
"""incredibly rude and dismissive""","['verified', 'absolutely', 'terible', 'paid', 'ticket', 'gave', 'checked', 'bags', 'website', 'said', 'gave', 'kilos', 'each', 'come', 'check', 'say', 'it', 's', 'kilos', 'total', 'wouldn', 't', 'let', 'anybody', 'cary', 'unles', 'tiny', 'got', 'charged', 'dolars', 'get', 'stuf', 'doubled', 'price', 'ticket', 'staf', 'incredibly', 'rude', 'dismisive']",0
"""Their service has been the worst""","['trip', 'verified', 'boked', 'paid', 'flight', 'receive', 'it', 'arguing', 'hours', 'money', 'finaly', 'located', 'payment', 'however', 'would', 'use', 'money', 'acount', 'rebok', 'flights', 'wanted', 'pay', 'again', 'agent', 'confirm', 'twice', 'funds', 'acount', 'would', 'refunded', 'days', 'paid', 'again', 'months', 'ago', 'stil', 'received', 'money', 'honest', 'told', 'would', 'take', 'longer', 'refund', 'would', 'reboked', 'flights', 'neded', 'money', 'christmas', 'service', 'worst', 'encountered', 'lifetime', 'take', 'acountability', 'system', 'failure', 'lack', 'adequate', 'service', 'customers', 'rectify', 'erors', 'il', 'walk', 'ever', 'step', 'fot', 'another', 'qantas', 'flight', 'practices', 'deplorable']",0
"""reluctant to travel with them again""","['trip', 'verified', 'due', 'recent', 'experience', 'flying', 'qantas', 'would', 'reluctant', 'travel', 'again', 'boked', 'agent', 'seat', 'numbers', 'flights', 'perth', 'alocated', 'flights', 'siting', 'together', 'nearly', 'flights', 'delayed', 'usualy', 'short', 'time', 'arived', 'melbourne', 'slep', 'am', 'due', 'fly', 'welington', 'am', 'unfortunately', 'flight', 'delayed', 'twice', 'leave', 'wel', 'am', 'ariving', 'welington', 'pm', 'admitedly', 'advised', 'lengthy', 'delays', 'email', 'explanation', 'given', 'al', 'finaly', 'boarded', 'melbourne', 'pilows', 'blankets', 'provided', 'absolutely', 'frezing', 'flights', 'perth', 'also', 'rather', 'stresful', 'elderly', 'loked', 'asistance', 'sydney', 'refused', 'times', 'busy', 'staf', 'gave', 'joined', 'disgruntled', 'queue', 'hoping', 'like', 'hel', 'would', 'time', 'catch', 'conecting', 'flight', 'basicaly', 'run', 'catch', 'pleasant', 'start', 'holiday', 'visiting', 'grandchildren', 'definitely', 'direct', 'flight', 'air', 'nz', 'next', 'time', 'sure']",0
"""Absolutely disgusting service""","['verified', 'absolutely', 'disgusting', 'service', 'paid', 'money', 'worse', 'experience', 'fod', 'options', 'dietary', 'requirements', 'ofered', 'drinks', 'water', 'flight', 'asked', 'asistance', 'regards', 'ipads', 'told', 'crew', 'busy', 'couldn', 't', 'anything', 'it', 'crew', 'rude', 'didn', 't', 'provide', 'asistance', 'throughout', 'flight', 'honestly', 'disgusting', 'se', 'way', 'people', 'treated']",0
"""staff at Hobart was rude and unfriendly""","['trip', 'verified', 'jetstar', 'flight', 'got', 'canceled', 'got', 'rescheduled', 'take', 'qantas', 'staf', 'serving', 'us', 'dec', 'hobart', 'rude', 'unfriendly', 'cut', 'question', 'wanted', 'ask', 'something', 'minimal', 'eye', 'contact', 'given', 'us', 'served', 'us', 'asked', 'question', 'early', 'want', 'relok', 'seats', 'already', 'scren', 'thus', 'asked', 'early', 'cut', 'saying', 'now', 'dealing', 'seats', 'requested', 'front', 'rows', 'it', 's', 'posible', 'gave', 'us', 'worst', 'seats', 'behind', 'toilet', 'dor', 'first', 'queue', 'economy', 'clas', 'checked', 'in', 'system', 'se', 'available', 'seats', 'gave', 'us', 'lousy', 'seats', 'even', 'inform', 'us', 'rushing', 'serve', 'us', 'end', 'service', 'especialy', 'staf', 'knew', 'rescheduled', 'flight', 'jetstar', 'faces', 'expresion', 'changed', 'smiley', 'polite', 'face', 'anoyed', 'lok', 'face', 'though', 'worthy', 'served', 'i', 'm', 'disapointed', 'saw', 'handling', 'customers', 'much', 'warm', 'lok', 'us', 'lady', 'hury', 'serve', 'us', 'requested', 'sit', 'tgt', 'think', 'got', 'anoyed', 'gave', 'us', 'bad', 'seats', 'long', 'haul', 'hmin', 'flight', 'adition', 'friend', 's', 'lugage', 'kg', 'requested', 'staf', 'paste', 'fragile', 'sticker', 'lugage', 'however', 'comented', 'your', 'lugage', 'heavy', 'won', 't', 'able', 'throw', 'around', 'thus', 'went', 'place', 'heavy', 'tag', 'fragile', 'sticker', 'ratings', 'treatment', 'front', 'counter', 'qantas', 'towards', 'us', 'wel', 'fedback', 'team', 'wrote', 'oficial', 'fedback', 'reply', 'them', 'note', 'flight', 'service', 'great']",0
"""Totally not worth it now""","['verified', 'flying', 'melbourne', 'jakarta', 'scheduled', 'time', 'day', 'flight', 'told', 'us', 'via', 'sms', 'ap', 'going', 'delayed', 'ok', 'arived', 'airport', 'gate', 'delayed', 'flight', 'enginering', 'requirement', 'gave', 'us', 'voucher', 'ideal', 'stil', 'ok', 'long', 'got', 'text', 'qantas', 'ap', 'flight', 'delayed', 'time', 'coms', 'ground', 'staf', 'whatsoever', 'im', 'siting', 'gate', 'right', 'regreting', 'decision', 'chosing', 'qantas', 'another', 'airline', 'also', 'flies', 'direct', 'jakarta', 'cheaper', 'totaly', 'worth', 'now', 'used', 'great', 'airline', 'im', 'wasting', 'time', 'writing', 'review', 'waiting', 'delayed', 'flight', 'flight', 'enginering', 'requirement', 'isues', 'sorted', 'busy', 'christmas', 'seasons', 'im', 'sure', 'qantas', 'expected']",0
“The crew did a great job”,"['verified', 'check', 'bit', 'joke', 'system', 'would', 'alow', 'fuly', 'web', 'check', 'in', 'spent', 'nearly', 'hour', 'queue', 'staf', 'desks', 'tied', 'hour', 'dealing', 'pasengers', 'done', 'something', 'corectly', 'expecting', 'checkin', 'agent', 'sort', 'them', 'boarding', 'bit', 'shambles', 'aditional', 'checks', 'pasport', 'boarding', 'pases', 'done', 'private', 'security', 'people', 'god', 'knows', 'qantas', 'staf', 'member', 'charge', 'giving', 'clear', 'directions', 'us', 'leaving', 'us', 'almost', 'confused', 'was', 'led', 'minute', 'delay', 'expected', 'pilots', 'managed', 'make', 'hour', 'way', 'nice', 'aproaching', 'los', 'angeles', 'daylight', 'board', 'crew', 'great', 'job', 'loking', 'us', 'regularly', 'patroled', 'aircraft', 'ofering', 'snacks', 'water', 'friendly', 'earth', 'people', 'form', 'variety', 'national', 'backgrounds', 'fod', 'huge', 'portions', 'adequate', 'enjoyed', 'it', 'boked', 'seats', 'b', 'window', 'seats', 'cant', 'confirm', 'it', 'believe', 'qantas', 'blocked', 'c', 'seats', 'us', 'great', 'made', 'trip', 'even', 'comfortable', 'wifi', 'aircraft', 'due', 'flying', 'pacific', 'ocean', 'sort', 'coverage', 'plenty', 'ofer', 'entertainment', 'system', 'economy', 'seats', 'comfortable', 'enough', 'hour', 'trip', 'plenty', 'legrom', 'however', 'arm', 'rests', 'go', 'fuly', 'seats', 'also', 'reclined', 'intruding', 'pasenger', 'behind', 'yous', 'space', 'felt', 'bit', 'sory', 'people', 'would', 'cleaning', 'aircraft', 'left', 'family', 'grubs', 'front', 'us', 'alowed', 'child', 'spil', 'fod', 'rubish', 'carpet', 'seats', 'wel', 'aisle', 'even', 'managed', 'float', 'way', 'advice', 'pasengers', 'treat', 'crew', 'respect', 'get', 'back', 'take', 'rubish', 'bins', 'crew', 'personal', 'servants', 'children', 'cant', 'entertain', 'themselves', 'teach', 'use', 'headphones', 'rest', 'pasengers', 'hear', 'entertainment']",1
"""Qantas has gone bad to worst""","['verified', 'qantas', 'gone', 'bad', 'worst', 'boked', 'busines', 'clas', 'tickets', 'brisbane', 'cambodia', 'qantas', 'flight', 'sharing', 'jetstar', 'their', 'subsidiary', 'jetstar', 'put', 'wife', 'diferent', 'rows', 'caled', 'qantas', 'staf', 'said', 'cal', 'jetstar', 'asia', 'caled', 'jetstar', 'asia', 'say', 'boked', 'qantas', 'cal', 'qantas', 'never', 'fly', 'qantas', 'management', 'clue', 'ground', 'realities', 'customers', 'face', 'qantas', 'treats', 'busines', 'clas', 'customers']",0
"""I’ve done my last Qantas flight""","['trip', 'verified', 'gold', 'lifetime', 'member', 'qantas', 'member', 'since', 'platinum', 'member', 'went', 'busines', 'clas', 'lounge', 'usual', 'told', 'rude', 'qantas', 'staf', 'member', 'wearing', 'sily', 'santa', 's', 'hat', 'daughters', 'could', 'acompany', 'us', 'lounge', 'decades', 'gold', 'clas', 'members', 'came', 'bring', 'families', 'in', 'sudenly', 'change', 'said', 'policy', 'unles', 'changed', 'recently', 'comunicated', 'dep', 'smal', 'print', 'never', 'policy', 'wise', 'way', 'reward', 'loyalty', 'said', 'girls', 'flown', 'countles', 'times', 'family', 'lounge', 'am', 'lounge', 'deserted', 'empathy', 'blockages', 'i', 've', 'done', 'last', 'qantas', 'flight']",0
"""prefer to go with another airline""","['verified', 'sliping', 'standard', 'unmisable', 'qantas', 'flights', 'pay', 'premiums', 'traveling', 'outdated', 'shaby', 'aircrafts', 'god', 'ground', 'service', 'existent', 'nowadays', 'cabin', 'crew', 'service', 'fod', 'fantastic', 'though', 'however', 'id', 'prefer', 'go', 'another', 'airline', 'pay', 'premium']",0
